src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.27,142.250.75.1,40236,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:06,142929.0771484375,102792.23999145938,258.8696487669478,146.92601686772713,111.94363189922066,21,16,2701,11991,583.0,66.0,128.61904761904762,126.01454042725771,5666.0,66.0,749.4375,1515.5949314027644,5666,66,397.0810810810811,1047.337818919651,1096916.5069393716,420,320,20,9,3968.3646625942656,44208.76502990723,-64.37301635742188,9366.002183891336,142929.0771484375,44208.76502990723,-64.37301635742188,7146.453857421875,12846.500634853637,137102.60391235352,56777.000427246094,0.0,9140.1735941569,16775.119319261186,0,0,0,0,1,0,0,0,0,0,0,0.7619047619047619,397.0810810810811,64240,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,4.0,1523.0,5.0,70063.25107421627,6387924992.0,128.61904761904762,749.4375,0,21,16,2701,11991
192.168.1.27,142.250.75.1,45734,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:07,44962.88299560547,434424.99009480985,467.0519014995652,222.40566738074534,244.64623411881985,10,11,6186,13347,1399.0,73.0,618.6,637.519129124766,1399.0,171.0,1213.3636363636363,391.3452957374954,1399,73,930.1428571428571,601.6608984591685,361995.83673469385,80,88,8,10,2248.1441497802734,12476.921081542969,0.0,3221.050105881882,44962.88299560547,12476.921081542969,166.89300537109375,4995.875888400607,4258.048320601072,37288.90419006348,16681.194305419922,0.0,3728.8904190063477,6331.068696696459,0,0,0,0,1,0,0,0,0,0,0,1.1,930.1428571428571,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5428.0,4.0,0.0,22766682112.0,618.6,1213.3636363636363,0,10,11,6186,13347
192.168.1.27,91.195.240.87,60554,80,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:05,5094941.3776397705,1739.7648653822675,2.944096681039487,1.570184896554393,1.3739117844850939,8,7,874,7990,404.0,66.0,109.25,111.43579990290374,4410.0,66.0,1141.4285714285713,1499.9389375326352,4410,66,590.9333333333333,1149.6529022081206,1321701.7955555548,160,140,20,1,363924.38411712646,5001449.5849609375,0.0,1286304.265167211,5078412.771224976,5001871.109008789,78.91654968261719,725487.5387464251,1745930.4066731222,5077771.6636657715,5001736.164093018,0.0,846295.2772776285,1858476.933262446,0,0,0,0,1,0,0,0,0,0,0,0.875,590.9333333333333,64240,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7520.0,4.0,0.0,3735334.68498342,109.25,1141.4285714285713,0,8,7,874,7990
192.168.1.27,142.250.203.206,35821,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:06,2336386.6806030273,35233.03770022927,38.52102083409017,9.844260879823045,28.67675995426713,23,67,8646,73672,1399.0,73.0,375.9130434782609,489.45114896297054,1399.0,67.0,1099.5820895522388,517.7482287134668,1399,67,914.6444444444444,600.3427412017074,360411.40691358026,184,536,8,23,26251.535737112667,1596490.6215667725,0.0,174416.47670897885,2305932.7602386475,1596490.6215667725,459.1941833496094,104815.12546539307,339445.096664489,2329557.418823242,1608952.522277832,0.0,35296.32452762488,203569.03773777367,0,0,0,0,1,0,0,0,0,0,0,2.9130434782608696,914.6444444444444,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11282.5,8.666666666666666,0.0,2775524.7781503242,375.9130434782609,1099.5820895522388,0,23,67,8646,73672
192.168.1.27,192.168.1.1,45057,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:08,26773.691177368164,18899.149790288255,149.40039359911663,74.70019679955831,74.70019679955831,2,2,186,320,93.0,93.0,93.0,0.0,166.0,154.0,160.0,6.0,166,93,126.5,33.76758800980609,1140.25,16,16,8,2,8924.563725789389,26654.481887817383,0.2384185791015625,12537.039067578127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,126.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,160.0,0,2,2,186,320
192.168.1.27,173.194.24.169,33638,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:08,615202.1884918213,14617.958401686596,24.382227957889352,14.629336774733611,9.752891183155741,9,6,2580,6413,1439.0,66.0,286.6666666666667,437.02402679944265,5268.0,66.0,1068.8333333333333,1900.7923274840475,5268,66,599.5333333333333,1306.3793153428128,1706626.915555556,180,120,20,4,43943.01346370152,140019.41680908203,0.2384185791015625,60977.86122214805,476289.9875640869,140496.01554870605,181.9133758544922,59536.248445510864,63371.794149687645,477068.4242248535,185161.59057617188,0.2384185791015625,95413.6848449707,78670.32197937313,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,599.5333333333333,64240,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6666666666667,1068.8333333333333,0,9,6,2580,6413
192.168.1.27,173.194.24.169,33646,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:08,617497.2057342529,14576.584179513979,24.291607898312375,14.574964738987426,9.71664315932495,9,6,2588,6413,1447.0,66.0,287.55555555555554,439.3687671879362,5268.0,66.0,1068.8333333333333,1900.7923274840475,5268,66,600.0666666666667,1306.7235089677117,1707526.3288888892,180,120,20,4,44106.94326673235,141645.9083557129,9.5367431640625,61061.59915049597,475851.29737854004,139228.58238220215,103.95050048828125,59481.412172317505,63200.465773914926,480118.2746887207,189938.78364562988,1264.810562133789,96023.65493774414,79032.95932138008,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,600.0666666666667,64240,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.55555555555554,1068.8333333333333,0,9,6,2588,6413
192.168.1.27,173.194.24.169,33660,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:08,566784.3818664551,15983.150365167381,28.229429941790276,15.87905434225703,12.350375599533246,9,7,2580,6479,1439.0,66.0,286.6666666666667,437.02402679944265,3872.0,66.0,925.5714285714286,1304.5920935726404,3872,66,566.1875,975.9584531852521,952494.90234375,180,140,20,4,37785.62545776367,142369.98558044434,47.44529724121094,61205.370357666194,424414.39628601074,139130.3539276123,74.3865966796875,53051.79953575134,66469.0490156766,428428.64990234375,143441.91551208496,453.2337188720703,71404.77498372395,70760.38852889558,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,566.1875,64240,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6666666666667,925.5714285714286,0,9,7,2580,6479
192.168.1.27,173.194.24.169,33668,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:08,578463.3159637451,15788.38233636998,29.388207567972152,15.558462830102904,13.829744737869248,9,8,2588,6545,1447.0,66.0,287.55555555555554,439.3687671879362,3872.0,66.0,818.125,1253.0078249456385,3872,66,537.2352941176471,954.552098809992,911169.7093425607,180,160,20,4,36153.95724773407,141878.3664703369,0.0,59435.98799134899,432082.8914642334,138770.34187316895,83.44650268554688,54010.361433029175,65599.05117964926,440028.42903137207,150635.2424621582,0.0,62861.20414733887,70856.532220019,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,537.2352941176471,64240,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.55555555555554,818.125,0,9,8,2588,6545
192.168.1.27,173.194.24.169,33684,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:08,621787.3096466064,14675.436211758977,27.340538695879737,14.474402838995156,12.866135856884583,9,8,2580,6545,1439.0,66.0,286.6666666666667,437.02402679944265,2858.0,66.0,818.125,1102.7885605930994,2858,66,536.7647058823529,862.4282087367698,743782.4152249134,180,160,20,4,38861.7068529129,141877.4127960205,11.682510375976562,58866.90350700186,472445.7263946533,186354.398727417,386.23809814453125,59055.715799331665,75309.99281843267,483259.4394683838,189628.12423706055,452.0416259765625,69037.06278119769,78179.99356818655,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,536.7647058823529,64240,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6666666666667,818.125,0,9,8,2580,6545
192.168.1.27,173.194.24.169,33694,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:08,616132.7362060547,15037.344155824054,30.837510950961363,17.853295813714475,12.98421513724689,11,8,2720,6545,1447.0,66.0,247.27272727272728,406.5070928396276,2858.0,66.0,818.125,928.5777346969935,2858,66,487.63157894736844,733.5954865933531,538162.3379501386,220,160,20,4,34229.59645589193,139409.30366516113,0.2384185791015625,56802.52466972431,476723.43254089355,183077.33535766602,346.4221954345703,47672.343254089355,70427.39816873295,476736.30714416504,185509.68170166016,0.2384185791015625,68105.18673488071,79034.270644012,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,487.63157894736844,64240,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.27272727272728,818.125,0,11,8,2720,6545
192.168.1.27,142.250.203.131,36020,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:09,10544.538497924805,19156.836502588918,284.5074728107265,189.6716485404843,94.83582427024216,2,1,128,74,74.0,54.0,64.0,10.0,74.0,74.0,74.0,0.0,74,54,67.33333333333333,9.428090415820634,88.8888888888889,40,20,20,0,5272.269248962402,10474.443435668945,70.09506225585938,5202.174186706543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,67.33333333333333,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,74.0,0,2,1,128,74
192.168.1.27,142.250.203.131,36022,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:09,6267.309188842773,32230.73793129684,478.6743257123293,319.11621714155285,159.55810857077643,2,1,128,74,74.0,54.0,64.0,10.0,74.0,74.0,74.0,0.0,74,54,67.33333333333333,9.428090415820634,88.8888888888889,40,20,20,0,3133.6545944213867,6251.096725463867,16.21246337890625,3117.4421310424805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,67.33333333333333,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,74.0,0,2,1,128,74
192.168.1.27,142.250.203.131,36038,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:09,196649.55139160156,35408.166205953385,91.53338958884977,55.93707141540819,35.596318173441574,11,7,1526,5437,583.0,66.0,138.72727272727272,150.39710521216273,4388.0,66.0,776.7142857142857,1489.0985493901733,4388,66,386.8333333333333,986.3481045418666,972882.5833333331,220,140,20,4,11567.62067009421,88959.93232727051,0.476837158203125,21705.66870122082,196649.55139160156,88959.93232727051,84.63859558105469,19664.955139160156,25862.385641321845,190355.3009033203,95595.5982208252,0.476837158203125,31725.88348388672,32050.165706601252,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,386.8333333333333,64240,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.72727272727272,776.7142857142857,0,11,7,1526,5437
192.168.1.27,192.168.1.1,56664,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:09,3713.846206665039,92626.34499582718,1077.0505232072928,538.5252616036464,538.5252616036464,2,2,150,194,75.0,75.0,75.0,0.0,103.0,91.0,97.0,6.0,103,75,86.0,11.789826122551595,139.0,16,16,8,2,1237.948735555013,3047.2278594970703,134.94491577148438,1289.564936978594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,97.0,0,2,2,150,194
192.168.1.27,142.250.203.131,36048,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:09,180759.90676879883,38692.20849369923,105.11180460112746,66.38640290597525,38.72540169515222,12,7,1556,5438,583.0,54.0,129.66666666666666,146.851587968564,4389.0,66.0,776.8571428571429,1489.4450000464149,4389,54,368.10526315789474,963.5376645595805,928404.8310249308,240,140,20,4,10041.952133178711,109421.7300415039,-4.76837158203125,24676.934929823143,180759.90676879883,109421.7300415039,309.7057342529297,16432.71879716353,30235.697748116745,173694.37217712402,116122.48420715332,0.2384185791015625,28949.06202952067,39866.65808043852,0,0,0,0,1,0,0,0,0,0,0,0.5833333333333334,368.10526315789474,64240,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.66666666666666,776.8571428571429,0,12,7,1556,5438
192.168.1.27,216.58.215.99,39250,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:09,131624.93705749512,52915.50488611149,136.7522021464475,83.57079020060681,53.18141194584069,11,7,1526,5439,583.0,66.0,138.72727272727272,150.39710521216273,2866.0,66.0,777.0,1000.1392760153815,2866,66,386.94444444444446,706.8511922779019,499638.60802469146,220,140,20,4,7742.643356323242,49313.06838989258,0.2384185791015625,12603.8807056578,131624.93705749512,49313.06838989258,555.9921264648438,13162.493705749512,15014.733066184197,124537.94479370117,55715.084075927734,0.2384185791015625,20756.324132283527,19804.839664929437,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,386.94444444444446,64240,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.72727272727272,777.0,0,11,7,1526,5439
192.168.1.27,142.250.203.131,57038,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:09,53207.8742980957,75815.84592911233,131.55947483980822,56.38263207420352,75.17684276560469,3,4,1744,2290,1399.0,74.0,581.3333333333334,583.744426573441,1399.0,69.0,572.5,526.7378380181169,1399,69,576.2857142857143,551.9080446921555,304602.4897959183,24,32,8,3,8867.979049682617,24410.009384155273,0.476837158203125,10014.5656360163,53207.8742980957,27033.80584716797,26174.068450927734,26603.93714904785,429.8686981201172,7619.619369506836,6809.711456298828,0.476837158203125,2539.8731231689453,3037.2401160103896,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,576.2857142857143,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.3333333333334,572.5,0,3,4,1744,2290
192.168.1.27,91.195.240.87,60548,80,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:05,6211773.39553833,198.97699437776814,1.4488616095468554,0.8049231164149196,0.6439384931319357,5,4,763,473,491.0,66.0,152.6,169.22836641650832,267.0,66.0,118.25,85.94293164652926,491,66,137.33333333333334,139.58589549887273,19484.22222222222,100,80,20,1,776471.6744422913,5003937.482833862,142.3358917236328,1640761.16300574,6194800.853729248,5004255.533218384,17501.5926361084,1548700.213432312,2047502.2881539236,6194456.8157196045,5004079.818725586,17290.592193603516,2064818.9385732014,2131260.484831373,0,0,0,0,1,0,0,0,0,0,0,0.8,137.33333333333334,64240,470,0.0,0.0,0.0,0.0,3855251.7890930176,1148685.6937408447,2501968.741416931,1353283.0476760864,0.0,0.0,0.0,0.0,0.0,0.0,152.6,118.25,0,5,4,763,473
192.168.1.27,142.250.203.131,36036,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:09,2484049.5586395264,19453.315587820125,32.20547662656727,12.882190650626907,19.323285975940358,32,48,4190,44133,583.0,66.0,130.9375,109.63517270360822,5666.0,66.0,919.4375,1442.1651966494974,5666,66,604.0375,1184.030388585424,1401927.96109375,640,960,20,18,31442.75387631187,2198890.6860351562,-72.00241088867188,245618.89933969683,2484049.5586395264,2210698.6045837402,122.0703125,80130.63092385569,389322.3293071946,2475025.6538391113,2204220.0565338135,0.0,52660.120294449174,317536.9216582759,0,0,0,0,1,0,0,0,0,0,0,1.5,604.0375,64240,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14018.0,7.5,0.0,1004386.0242231674,130.9375,919.4375,0,32,48,4190,44133
192.168.1.27,216.58.215.99,39264,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:09,2883929.72946167,4449.137532347262,14.910210731114663,6.588232648632061,8.321978082482604,19,24,2722,10109,583.0,66.0,143.26315789473685,128.90136666020965,2989.0,66.0,421.2083333333333,675.2071891381851,2989,66,298.3953488372093,529.955159995894,280852.4716062736,380,480,20,11,68664.99355861118,2683235.4068756104,0.0,408411.6246915692,2883929.72946167,2697932.9586029053,84.16175842285156,160218.31830342612,615609.5350736658,2877171.754837036,2701207.160949707,0.0,125094.4241233494,549399.4255859317,0,0,0,0,1,0,0,0,0,0,0,1.263157894736842,298.3953488372093,64240,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,4.0,3026.0,6.0,342477.3990540204,185598.44267664952,143.26315789473685,421.2083333333333,0,19,24,2722,10109
192.168.1.27,216.58.215.68,42546,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:04,8938338.279724121,1275.4048507942416,3.356328554721688,1.5662866588701212,1.790041895851567,14,16,2058,9342,583.0,66.0,147.0,144.05207391773297,2952.0,66.0,583.875,813.7534082109887,2952,66,380.0,640.5912373216897,410357.13333333336,280,320,20,7,308218.5613697973,8840392.82798767,0.0,1612435.7165370202,8937333.822250366,8853229.284286499,123.73924255371094,687487.217096182,2357253.366499011,8931572.437286377,8851652.145385742,0.0,595438.1624857584,2206578.3128123246,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,380.0,64240,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,583.875,0,14,16,2058,9342
192.168.1.27,192.168.1.1,35292,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:13,4045.9632873535156,139398.20011785504,988.6397171479081,494.31985857395404,494.31985857395404,2,2,162,402,81.0,81.0,81.0,0.0,209.0,193.0,201.0,8.0,209,81,141.0,60.266076693277455,3632.0,16,16,8,2,1348.6544291178386,3905.5347442626953,0.2384185791015625,1808.8899597045345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,141.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,201.0,0,2,2,162,402
192.168.1.27,142.250.203.202,48020,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:13,709018.9456939697,76291.33230996547,84.6239728351314,36.67038822855694,47.95358460657446,26,34,3414,50678,583.0,66.0,131.30769230769232,122.98523026731839,5666.0,66.0,1490.5294117647059,2117.048156323746,5666,66,901.5333333333333,1732.0373886136395,2999953.5155555555,520,680,20,13,12017.270265999487,231377.36320495605,0.0,40699.52976444374,709018.9456939697,240165.94886779785,100.37422180175781,28360.75782775879,62420.85344863443,701358.7951660156,242187.7384185791,0.0,21253.296823212593,55408.888864425986,0,0,0,0,1,0,0,0,0,0,0,1.3076923076923077,901.5333333333333,64240,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42504.0,12.0,0.0,4595063.979586051,131.30769230769232,1490.5294117647059,0,26,34,3414,50678
192.168.1.27,192.168.1.1,49456,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:13,25300.50277709961,14228.966245123353,158.09962494581504,79.04981247290752,79.04981247290752,2,2,158,202,79.0,79.0,79.0,0.0,107.0,95.0,101.0,6.0,107,79,90.0,11.789826122551595,139.0,16,16,8,2,8433.50092569987,25153.636932373047,0.476837158203125,11823.071615887447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,101.0,0,2,2,158,202
192.168.1.27,142.250.203.142,35554,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:13,95044.37446594238,88968.96894229202,126.2568149606793,84.1712099737862,42.0856049868931,8,4,1328,7128,583.0,66.0,166.0,168.44657906885493,6891.0,66.0,1782.0,2949.7044767230495,6891,66,704.6666666666666,1870.6928900514076,3499491.888888888,160,80,20,4,8640.397678722034,33088.68408203125,71.52557373046875,10250.795700227065,95044.37446594238,33088.68408203125,1829.8625946044922,13577.767780848912,11460.806208045613,85619.92645263672,60278.41567993164,8052.587509155273,28539.97548421224,22757.03428370987,0,0,0,0,1,0,0,0,0,0,0,0.5,704.6666666666666,64240,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,1782.0,0,8,4,1328,7128
192.168.1.27,142.250.203.202,56977,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:13,80518.96095275879,199741.7727414049,223.54982959306648,111.77491479653324,111.77491479653324,9,9,6064,10019,1399.0,72.0,673.7777777777778,649.0116892934258,1399.0,82.0,1113.2222222222222,448.8505759227372,1399,72,893.5,599.6827170355264,359619.3611111111,72,72,8,9,4736.409467809341,15380.859375,0.2384185791015625,4835.610742079088,80518.96095275879,21611.690521240234,110.38780212402344,10064.870119094849,7296.531824162656,55747.270584106445,18325.5672454834,0.2384185791015625,6968.408823013306,7395.1385152561825,0,0,0,0,1,0,0,0,0,0,0,1.0,893.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915.0,4.0,0.0,13500330.163719712,673.7777777777778,1113.2222222222222,0,9,9,6064,10019
192.168.1.27,142.250.203.142,49536,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:13,102324.00894165039,59741.59987697412,127.04740690342935,68.41014217876965,58.6372647246597,7,6,3306,2807,1399.0,84.0,472.2857142857143,586.2244119997818,1399.0,84.0,467.8333333333333,462.1577712811454,1399,84,470.2307692307692,532.5711442320537,283632.023668639,56,48,8,7,8527.000745137533,23864.030838012695,0.2384185791015625,6918.010177861706,102324.00894165039,23864.030838012695,10014.772415161133,17054.001490275066,4470.280796529481,90373.51608276367,42391.53861999512,0.2384185791015625,18074.703216552734,15003.482850026416,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,470.2307692307692,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.2857142857143,467.8333333333333,0,7,6,3306,2807
192.168.1.27,192.168.1.1,46119,53,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:13,4507.0648193359375,42156.03893355904,443.74777824798986,221.87388912399493,221.87388912399493,1,1,87,103,87.0,87.0,87.0,0.0,103.0,103.0,103.0,0.0,103,87,95.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,95.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,103.0,0,1,1,87,103
192.168.1.27,142.250.203.138,45500,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,6,2024-01-09 11:49:13,67121.02890014648,71199.74288698024,417.1568949226714,208.5784474613357,208.5784474613357,14,14,2405,2374,738.0,66.0,171.78571428571428,221.33012788638626,834.0,66.0,169.57142857142858,203.5536834371128,834,66,170.67857142857142,212.6306411146247,45211.78954081633,280,280,20,7,2485.964033338759,16871.213912963867,0.2384185791015625,4152.367042983059,67121.02890014648,23212.194442749023,81.06231689453125,5163.156069242037,7249.726104000108,59703.35006713867,16871.213912963867,0.2384185791015625,4592.5653897798975,5621.430378914329,0,0,0,0,1,0,0,0,0,0,0,1.0,170.67857142857142,64240,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,4.0,0.0,352100.94263834704,171.78571428571428,169.57142857142858,0,14,14,2405,2374
192.168.1.27,142.250.203.138,45753,443,08:00:27:b1:9d:67,04:92:26:65:48:a0,17,2024-01-09 11:49:01,15054231.405258179,780.9764366909816,1.6606626620119536,0.7971180777657377,0.8635445842462158,12,13,5484,6273,1399.0,73.0,457.0,550.887163279983,1399.0,69.0,482.53846153846155,488.41842329402124,1399,69,470.28,519.4987214613718,269878.92159999994,96,104,8,12,627259.6418857574,14935313.22479248,0.2384185791015625,2983445.620192309,15023028.61213684,14935313.22479248,270.1282501220703,1365729.8738306218,4291084.34259435,15028558.254241943,14947736.024856567,0.2384185791015625,1252379.8545201619,4129314.8517223834,0,0,0,0,1,0,0,0,0,0,0,1.0833333333333333,470.28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,482.53846153846155,0,12,13,5484,6273
